crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1,paired
midwest-flooding_00000368_pair_c1_03,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c1_03.png,0,no-damage,1246,970,698,1024,767,True
midwest-flooding_00000368_pair_c1_04,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c1_04.png,0,no-damage,1036,807,582,874,648,True
midwest-flooding_00000368_pair_c1_05,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c1_05.png,0,no-damage,870,815,628,891,693,True
midwest-flooding_00000368_pair_c2_00,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c2_00.png,1,minor-damage,1847,399,831,477,916,True
midwest-flooding_00000368_pair_c3_00,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c3_00.png,2,major-damage,1911,699,906,800,976,True
midwest-flooding_00000368_pair_c3_01,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c3_01.png,2,major-damage,749,855,877,902,963,True
midwest-flooding_00000368_pair_c3_02,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c3_02.png,2,major-damage,592,988,959,1024,1024,True
midwest-flooding_00000368_pair_c3_03,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c3_03.png,2,major-damage,209,994,895,1024,947,True
midwest-flooding_00000368_pair_c3_04,midwest-flooding_00000368,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000368_pair_c3_04.png,2,major-damage,182,755,885,805,929,True
hurricane-michael_00000276_pair_c1_00,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c1_00.png,0,no-damage,2653,361,477,468,549,True
hurricane-michael_00000276_pair_c1_01,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c1_01.png,0,no-damage,1852,23,0,112,70,True
hurricane-michael_00000276_pair_c1_02,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c1_02.png,0,no-damage,1499,339,156,421,232,True
hurricane-michael_00000276_pair_c1_03,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c1_03.png,0,no-damage,1463,128,402,212,475,True
hurricane-michael_00000276_pair_c1_04,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c1_04.png,0,no-damage,1449,141,357,224,421,True
hurricane-michael_00000276_pair_c1_05,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c1_05.png,0,no-damage,1377,658,500,817,546,True
hurricane-michael_00000276_pair_c2_00,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c2_00.png,1,minor-damage,22777,834,244,1024,543,True
hurricane-michael_00000276_pair_c2_01,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c2_01.png,1,minor-damage,1632,482,387,558,457,True
hurricane-michael_00000276_pair_c2_02,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c2_02.png,1,minor-damage,1228,457,154,527,232,True
hurricane-michael_00000276_pair_c2_03,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c2_03.png,1,minor-damage,1172,575,232,641,304,True
hurricane-michael_00000276_pair_c2_04,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c2_04.png,1,minor-damage,1095,241,120,316,196,True
hurricane-michael_00000276_pair_c2_05,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c2_05.png,1,minor-damage,1064,317,7,405,69,True
hurricane-michael_00000276_pair_c3_00,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c3_00.png,2,major-damage,9505,0,305,96,531,True
hurricane-michael_00000276_pair_c3_01,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c3_01.png,2,major-damage,6132,677,420,818,511,True
hurricane-michael_00000276_pair_c3_02,hurricane-michael_00000276,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000276_pair_c3_02.png,2,major-damage,1664,473,485,598,548,True
hurricane-harvey_00000284_pair_c1_00,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c1_00.png,0,no-damage,40000,0,600,237,928,True
hurricane-harvey_00000284_pair_c1_01,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c1_01.png,0,no-damage,3083,768,496,894,614,True
hurricane-harvey_00000284_pair_c1_02,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c1_02.png,0,no-damage,2950,791,55,898,155,True
hurricane-harvey_00000284_pair_c1_03,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c1_03.png,0,no-damage,2470,539,1,645,103,True
hurricane-harvey_00000284_pair_c1_04,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c1_04.png,0,no-damage,2228,656,54,737,157,True
hurricane-harvey_00000284_pair_c1_05,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c1_05.png,0,no-damage,2176,546,516,644,609,True
hurricane-harvey_00000284_pair_c2_00,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c2_00.png,1,minor-damage,3597,195,328,327,424,True
hurricane-harvey_00000284_pair_c2_01,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c2_01.png,1,minor-damage,1765,355,327,434,414,True
hurricane-harvey_00000284_pair_c2_02,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c2_02.png,1,minor-damage,1718,404,328,487,415,True
hurricane-harvey_00000284_pair_c2_03,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c2_03.png,1,minor-damage,1687,644,315,746,399,True
hurricane-harvey_00000284_pair_c2_04,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c2_04.png,1,minor-damage,1637,541,376,642,454,True
hurricane-harvey_00000284_pair_c2_05,hurricane-harvey_00000284,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000284_pair_c2_05.png,1,minor-damage,1630,299,329,383,413,True
hurricane-matthew_00000287_pair_c2_00,hurricane-matthew_00000287,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000287_pair_c2_00.png,1,minor-damage,168,95,202,142,249,True
hurricane-matthew_00000287_pair_c4_00,hurricane-matthew_00000287,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000287_pair_c4_00.png,3,destroyed,218,702,111,752,163,True
socal-fire_00000603_pair_c1_00,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c1_00.png,0,no-damage,1820,283,158,383,241,True
socal-fire_00000603_pair_c1_01,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c1_01.png,0,no-damage,1056,362,179,449,244,True
socal-fire_00000603_pair_c1_02,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c1_02.png,0,no-damage,599,184,137,247,195,True
socal-fire_00000603_pair_c1_03,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c1_03.png,0,no-damage,297,673,245,725,303,True
socal-fire_00000603_pair_c1_04,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c1_04.png,0,no-damage,220,394,0,445,32,True
socal-fire_00000603_pair_c1_05,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c1_05.png,0,no-damage,213,672,169,723,213,True
socal-fire_00000603_pair_c4_00,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c4_00.png,3,destroyed,2630,581,126,683,218,True
socal-fire_00000603_pair_c4_01,socal-fire_00000603,train,outputs\real_processed\damage_pair_crops\socal-fire_00000603_pair_c4_01.png,3,destroyed,368,577,173,628,233,True
mexico-earthquake_00000150_pair_c1_00,mexico-earthquake_00000150,train,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000150_pair_c1_00.png,0,no-damage,72589,382,0,841,471,True
mexico-earthquake_00000150_pair_c1_01,mexico-earthquake_00000150,train,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000150_pair_c1_01.png,0,no-damage,50977,545,376,1024,655,True
mexico-earthquake_00000150_pair_c1_02,mexico-earthquake_00000150,train,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000150_pair_c1_02.png,0,no-damage,9110,250,185,446,319,True
mexico-earthquake_00000150_pair_c1_03,mexico-earthquake_00000150,train,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000150_pair_c1_03.png,0,no-damage,6808,132,398,281,521,True
mexico-earthquake_00000150_pair_c1_04,mexico-earthquake_00000150,train,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000150_pair_c1_04.png,0,no-damage,5692,918,332,1024,451,True
mexico-earthquake_00000150_pair_c1_05,mexico-earthquake_00000150,train,outputs\real_processed\damage_pair_crops\mexico-earthquake_00000150_pair_c1_05.png,0,no-damage,4293,261,446,382,556,True
hurricane-florence_00000454_pair_c2_00,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c2_00.png,1,minor-damage,1442,669,505,747,581,True
hurricane-florence_00000454_pair_c2_01,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c2_01.png,1,minor-damage,1106,0,0,57,44,True
hurricane-florence_00000454_pair_c3_00,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c3_00.png,2,major-damage,1444,236,961,311,1024,True
hurricane-florence_00000454_pair_c3_01,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c3_01.png,2,major-damage,1085,64,517,139,598,True
hurricane-florence_00000454_pair_c3_02,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c3_02.png,2,major-damage,990,123,501,193,580,True
hurricane-florence_00000454_pair_c3_03,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c3_03.png,2,major-damage,977,0,915,40,989,True
hurricane-florence_00000454_pair_c3_04,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c3_04.png,2,major-damage,873,187,394,248,462,True
hurricane-florence_00000454_pair_c3_05,hurricane-florence_00000454,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000454_pair_c3_05.png,2,major-damage,798,22,445,91,522,True
hurricane-michael_00000541_pair_c1_00,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c1_00.png,0,no-damage,2908,249,904,350,997,True
hurricane-michael_00000541_pair_c1_01,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c1_01.png,0,no-damage,2794,539,923,628,1015,True
hurricane-michael_00000541_pair_c1_02,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c1_02.png,0,no-damage,2736,447,932,535,1023,True
hurricane-michael_00000541_pair_c1_03,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c1_03.png,0,no-damage,1987,375,900,463,982,True
hurricane-michael_00000541_pair_c1_04,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c1_04.png,0,no-damage,425,915,911,975,960,True
hurricane-michael_00000541_pair_c2_00,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c2_00.png,1,minor-damage,3070,957,939,1024,1024,True
hurricane-michael_00000541_pair_c3_00,hurricane-michael_00000541,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000541_pair_c3_00.png,2,major-damage,3429,625,940,745,1024,True
hurricane-harvey_00000251_pair_c3_00,hurricane-harvey_00000251,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000251_pair_c3_00.png,2,major-damage,172,654,148,700,196,True
hurricane-harvey_00000251_pair_c4_00,hurricane-harvey_00000251,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000251_pair_c4_00.png,3,destroyed,123,657,131,701,177,True
hurricane-florence_00000298_pair_c1_00,hurricane-florence_00000298,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000298_pair_c1_00.png,0,no-damage,1469,265,455,356,543,True
hurricane-florence_00000298_pair_c1_01,hurricane-florence_00000298,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000298_pair_c1_01.png,0,no-damage,1381,329,0,393,79,True
hurricane-florence_00000298_pair_c1_02,hurricane-florence_00000298,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000298_pair_c1_02.png,0,no-damage,1195,334,150,417,212,True
hurricane-florence_00000298_pair_c1_03,hurricane-florence_00000298,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000298_pair_c1_03.png,0,no-damage,1103,358,296,440,368,True
hurricane-florence_00000298_pair_c1_04,hurricane-florence_00000298,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000298_pair_c1_04.png,0,no-damage,889,605,346,659,433,True
hurricane-florence_00000298_pair_c1_05,hurricane-florence_00000298,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000298_pair_c1_05.png,0,no-damage,876,543,181,600,250,True
hurricane-florence_00000091_pair_c1_00,hurricane-florence_00000091,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000091_pair_c1_00.png,0,no-damage,23074,754,752,952,1017,True
hurricane-florence_00000091_pair_c1_01,hurricane-florence_00000091,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000091_pair_c1_01.png,0,no-damage,8639,267,0,538,88,True
hurricane-florence_00000091_pair_c1_02,hurricane-florence_00000091,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000091_pair_c1_02.png,0,no-damage,6961,822,521,945,673,True
hurricane-florence_00000091_pair_c1_03,hurricane-florence_00000091,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000091_pair_c1_03.png,0,no-damage,6292,471,898,600,1024,True
hurricane-florence_00000091_pair_c1_04,hurricane-florence_00000091,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000091_pair_c1_04.png,0,no-damage,3438,416,718,517,851,True
hurricane-florence_00000091_pair_c1_05,hurricane-florence_00000091,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000091_pair_c1_05.png,0,no-damage,3062,620,847,735,934,True
palu-tsunami_00000148_pair_c1_00,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c1_00.png,0,no-damage,2457,82,809,168,926,True
palu-tsunami_00000148_pair_c1_01,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c1_01.png,0,no-damage,544,5,785,69,836,True
palu-tsunami_00000148_pair_c1_02,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c1_02.png,0,no-damage,397,67,784,123,836,True
palu-tsunami_00000148_pair_c3_00,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c3_00.png,2,major-damage,2484,578,951,678,1024,True
palu-tsunami_00000148_pair_c3_01,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c3_01.png,2,major-damage,1567,503,887,587,983,True
palu-tsunami_00000148_pair_c4_00,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c4_00.png,3,destroyed,2753,83,126,176,240,True
palu-tsunami_00000148_pair_c4_01,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c4_01.png,3,destroyed,914,22,86,92,159,True
palu-tsunami_00000148_pair_c4_02,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c4_02.png,3,destroyed,426,562,916,623,977,True
palu-tsunami_00000148_pair_c4_03,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c4_03.png,3,destroyed,246,12,126,65,175,True
palu-tsunami_00000148_pair_c4_04,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c4_04.png,3,destroyed,225,533,614,586,667,True
palu-tsunami_00000148_pair_c4_05,palu-tsunami_00000148,train,outputs\real_processed\damage_pair_crops\palu-tsunami_00000148_pair_c4_05.png,3,destroyed,223,29,220,84,270,True
midwest-flooding_00000281_pair_c1_00,midwest-flooding_00000281,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000281_pair_c1_00.png,0,no-damage,8781,5,267,269,394,True
midwest-flooding_00000281_pair_c1_01,midwest-flooding_00000281,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000281_pair_c1_01.png,0,no-damage,5631,491,200,643,428,True
midwest-flooding_00000281_pair_c1_02,midwest-flooding_00000281,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000281_pair_c1_02.png,0,no-damage,4236,362,265,449,400,True
midwest-flooding_00000281_pair_c1_03,midwest-flooding_00000281,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000281_pair_c1_03.png,0,no-damage,3248,711,147,832,260,True
midwest-flooding_00000281_pair_c1_04,midwest-flooding_00000281,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000281_pair_c1_04.png,0,no-damage,2859,339,450,448,557,True
midwest-flooding_00000281_pair_c1_05,midwest-flooding_00000281,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000281_pair_c1_05.png,0,no-damage,2784,283,251,361,371,True
socal-fire_00000408_pair_c1_00,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c1_00.png,0,no-damage,645,822,282,887,357,True
socal-fire_00000408_pair_c1_01,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c1_01.png,0,no-damage,640,871,226,936,300,True
socal-fire_00000408_pair_c1_02,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c1_02.png,0,no-damage,640,666,298,734,364,True
socal-fire_00000408_pair_c1_03,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c1_03.png,0,no-damage,546,718,300,781,364,True
socal-fire_00000408_pair_c1_04,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c1_04.png,0,no-damage,490,855,284,919,346,True
socal-fire_00000408_pair_c1_05,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c1_05.png,0,no-damage,441,836,257,897,318,True
socal-fire_00000408_pair_c3_00,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c3_00.png,2,major-damage,49,255,503,295,543,True
socal-fire_00000408_pair_c4_00,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c4_00.png,3,destroyed,641,210,485,285,546,True
socal-fire_00000408_pair_c4_01,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c4_01.png,3,destroyed,636,0,482,62,583,True
socal-fire_00000408_pair_c4_02,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c4_02.png,3,destroyed,221,286,502,334,548,True
socal-fire_00000408_pair_c4_03,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c4_03.png,3,destroyed,120,162,728,207,776,True
socal-fire_00000408_pair_c4_04,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c4_04.png,3,destroyed,117,0,481,36,530,True
socal-fire_00000408_pair_c4_05,socal-fire_00000408,train,outputs\real_processed\damage_pair_crops\socal-fire_00000408_pair_c4_05.png,3,destroyed,93,622,100,663,143,True
hurricane-florence_00000464_pair_c3_00,hurricane-florence_00000464,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000464_pair_c3_00.png,2,major-damage,2067,492,850,601,944,True
hurricane-florence_00000464_pair_c3_01,hurricane-florence_00000464,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000464_pair_c3_01.png,2,major-damage,1995,762,800,854,879,True
hurricane-florence_00000464_pair_c3_02,hurricane-florence_00000464,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000464_pair_c3_02.png,2,major-damage,642,21,443,90,509,True
hurricane-florence_00000464_pair_c3_03,hurricane-florence_00000464,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000464_pair_c3_03.png,2,major-damage,564,754,740,819,800,True
hurricane-florence_00000464_pair_c3_04,hurricane-florence_00000464,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000464_pair_c3_04.png,2,major-damage,465,188,960,251,1014,True
hurricane-florence_00000464_pair_c3_05,hurricane-florence_00000464,train,outputs\real_processed\damage_pair_crops\hurricane-florence_00000464_pair_c3_05.png,2,major-damage,435,0,497,34,569,True
socal-fire_00000468_pair_c1_00,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c1_00.png,0,no-damage,2254,766,471,852,557,True
socal-fire_00000468_pair_c1_01,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c1_01.png,0,no-damage,2139,915,736,1020,812,True
socal-fire_00000468_pair_c1_02,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c1_02.png,0,no-damage,2075,728,877,827,968,True
socal-fire_00000468_pair_c1_03,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c1_03.png,0,no-damage,1923,6,631,111,707,True
socal-fire_00000468_pair_c1_04,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c1_04.png,0,no-damage,1743,887,891,971,969,True
socal-fire_00000468_pair_c1_05,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c1_05.png,0,no-damage,1737,979,884,1024,988,True
socal-fire_00000468_pair_c4_00,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c4_00.png,3,destroyed,2149,0,485,72,576,True
socal-fire_00000468_pair_c4_01,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c4_01.png,3,destroyed,1766,266,506,367,585,True
socal-fire_00000468_pair_c4_02,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c4_02.png,3,destroyed,146,324,446,369,492,True
socal-fire_00000468_pair_c4_03,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c4_03.png,3,destroyed,68,297,467,337,508,True
socal-fire_00000468_pair_c4_04,socal-fire_00000468,train,outputs\real_processed\damage_pair_crops\socal-fire_00000468_pair_c4_04.png,3,destroyed,50,261,415,301,456,True
socal-fire_00000082_pair_c1_00,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c1_00.png,0,no-damage,2040,437,969,534,1024,True
socal-fire_00000082_pair_c1_01,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c1_01.png,0,no-damage,1371,115,405,192,491,True
socal-fire_00000082_pair_c1_02,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c1_02.png,0,no-damage,955,299,675,364,754,True
socal-fire_00000082_pair_c1_03,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c1_03.png,0,no-damage,762,0,676,61,747,True
socal-fire_00000082_pair_c1_04,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c1_04.png,0,no-damage,593,154,898,221,964,True
socal-fire_00000082_pair_c1_05,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c1_05.png,0,no-damage,414,152,961,217,1013,True
socal-fire_00000082_pair_c2_00,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c2_00.png,1,minor-damage,110,552,238,594,282,True
socal-fire_00000082_pair_c4_00,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c4_00.png,3,destroyed,2144,573,170,679,244,True
socal-fire_00000082_pair_c4_01,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c4_01.png,3,destroyed,2016,105,652,182,751,True
socal-fire_00000082_pair_c4_02,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c4_02.png,3,destroyed,1094,503,238,567,317,True
socal-fire_00000082_pair_c4_03,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c4_03.png,3,destroyed,1004,948,566,1023,635,True
socal-fire_00000082_pair_c4_04,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c4_04.png,3,destroyed,971,886,459,962,531,True
socal-fire_00000082_pair_c4_05,socal-fire_00000082,train,outputs\real_processed\damage_pair_crops\socal-fire_00000082_pair_c4_05.png,3,destroyed,719,212,295,278,364,True
hurricane-harvey_00000500_pair_c2_00,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c2_00.png,1,minor-damage,3568,630,838,762,952,True
hurricane-harvey_00000500_pair_c2_01,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c2_01.png,1,minor-damage,3500,851,850,958,963,True
hurricane-harvey_00000500_pair_c2_02,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c2_02.png,1,minor-damage,2018,839,274,942,360,True
hurricane-harvey_00000500_pair_c2_03,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c2_03.png,1,minor-damage,1764,932,348,1012,424,True
hurricane-harvey_00000500_pair_c2_04,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c2_04.png,1,minor-damage,1753,803,950,891,1024,True
hurricane-harvey_00000500_pair_c2_05,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c2_05.png,1,minor-damage,1750,758,922,849,1006,True
hurricane-harvey_00000500_pair_c3_00,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c3_00.png,2,major-damage,3965,566,711,712,838,True
hurricane-harvey_00000500_pair_c3_01,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c3_01.png,2,major-damage,3745,925,124,1003,266,True
hurricane-harvey_00000500_pair_c3_02,hurricane-harvey_00000500,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000500_pair_c3_02.png,2,major-damage,3123,315,392,405,503,True
